35,Marshmello - Happier,71,10,2,(x3),"3,160,933","76,724,301"
36,George Ezra - Budapest,191,19,3,(x6),"949,884","76,235,914"
37,Ava Max - Sweet but Psycho,64,10,1,(x3),"3,147,292","75,597,928"
38,XXXTENTACION - SAD!,84,3,5,,"2,900,470","74,882,603"
39,Clean Bandit - Symphony,73,11,1,(x2),"3,357,606","74,851,036"
40,Arctic Monkeys - Do I Wanna Know?,271,16,3,(x2),"530,115","74,702,890"
41,George Ezra - Paradise,92,6,6,,"2,538,987","74,576,939"
42,Mariah Carey - All I Want for Christmas Is You,44,21,1,(x6),"5,500,927","74,494,417"
43,Post Malone - I Fall Apart,103,4,8,,"1,798,646","73,466,689"
44,Major Lazer - Cold Water,58,14,1,(x5),"4,704,264","73,285,659"
45,Oasis - Wonderwall - Remastered,197,,60,,"648,472","73,099,670"
46,Major Lazer - Lean On,103,24,1,(x6),"1,930,504","72,915,930"
47,Stormzy - Vossi Bop,36,14,1,(x2),"5,443,916","72,901,326"
48,Ed Sheeran - Photograph,177,,16,,"1,045,235","71,885,945"
49,Ed Sheeran - I Don't Care,34,14,1,(x6),"6,329,229","71,538,865"
50,Lady Gaga - Shallow,66,8,3,(x2),"2,416,132","69,776,369"
51,Tyga - Taste,75,6,6,,"2,047,364","69,500,039"
52,Calvin Harris - Promises,58,14,1,(x4),"3,631,684","69,047,442"
53,Loud Luxury - Body,77,8,4,,"2,607,866","68,841,094"
54,Ariana Grande - no tears left to cry,59,10,3,(x6),"4,434,249","68,307,192"
55,The Weeknd - Starboy,63,16,2,(x7),"3,152,869","67,516,556"
56,Clean Bandit - Rockabye,62,16,1,(x6),"3,023,766","67,233,880"
57,Calvin Harris - This Is What You Came For,64,15,2,(x6),"3,703,619","67,131,251"
58,DJ Khaled - Wild Thoughts,59,12,1,(x5),"4,490,240","67,120,810"
59,Dave - Location,43,7,9,,"2,008,999","66,943,789"
60,DJ Khaled - I'm the One,51,16,1,(x2),"4,405,749","66,252,126"
61,MEDUZA - Piece Of Your Heart,42,13,1,(x1),"3,811,836","66,011,109"
62,Wham! - Last Christmas,45,21,1,(x1),"5,411,797","66,005,291"
63,Lukas Graham - 7 Years,77,14,1,(x4),"3,676,756","65,827,939"
64,Post Malone - Wow.,54,13,2,(x2),"2,877,891","65,821,595"
65,Ariana Grande - 7 rings,50,10,1,(x3),"6,531,910","65,687,405"
66,Travis Scott - SICKO MODE,72,4,6,,"2,110,693","65,494,865"
67,Portugal. The Man - Feel It Still,83,7,7,,"2,266,823","65,296,952"
68,Post Malone - Psycho,64,12,2,(x2),"3,433,143","65,196,432"
69,The Kooks - Naive,189,,68,,"519,200","65,064,435"
70,Zara Larsson - Lush Life,86,13,4,,"2,279,659","64,855,459"
71,Panic! At The Disco - High Hopes,79,,17,,"1,502,985","64,554,438"
72,Lil Uzi Vert - XO TOUR Llif3,93,,25,,"1,289,779","64,254,291"
73,Shawn Mendes - Stitches,103,11,2,(x2),"2,413,576","64,200,415"
74,Hozier - Take Me To Church,126,19,2,(x3),"1,565,179","63,965,946"
75,5 Seconds of Summer - Youngblood,81,3,8,,"2,508,438","63,827,335"
76,Major Lazer - Light It Up,76,15,5,,"1,874,210","63,105,186"
77,Dua Lipa - IDGAF,67,13,3,(x3),"2,885,705","63,098,479"
78,Tones and I - Dance Monkey,22,15,1,(x11),"4,584,918","63,098,301"
79,Post Malone - Congratulations,102,,23,,"1,226,035","63,091,119"
80,Drake - Too Good,53,18,2,(x6),"2,489,779","62,909,068"
81,The Chainsmokers - Don't Let Me Down,76,11,5,,"2,257,088","61,986,645"
82,Mark Ronson - Uptown Funk,99,18,1,(x8),"2,225,634","61,943,896"
83,AJ Tracey - Ladbroke Grove,47,13,2,(x2),"2,590,823","61,884,590"
84,Mabel - Don't Call Me Up,50,14,3,(x5),"2,982,366","61,739,224"
85,Lil Nas X - Old Town Road - Remix,39,13,3,(x3),"3,456,671","61,649,126"
86,Imagine Dragons - Believer,138,,37,,"1,131,092","61,031,253"
87,Fifth Harmony - Work from Home,68,13,2,(x2),"2,496,010","60,496,543"
88,Jax Jones - You Don't Know Me,62,7,3,(x5),"3,058,607","60,220,544"
89,Dave - Funky Friday,64,8,1,(x4),"3,361,612","60,120,289"
90,Bastille - Pompeii,221,16,2,(x2),"520,926","59,812,522"
91,Shawn Mendes - Señorita,28,15,1,(x9),"4,081,126","59,237,335"
92,Hugh Jackman - The Greatest Show,78,,17,,"1,361,677","59,233,313"
93,Adele - Hello,73,14,1,(x3),"5,220,100","58,788,255"
94,Kendrick Lamar - HUMBLE.,75,3,5,,"2,559,233","58,271,341"
95,"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",72,11,3,(x2),"2,457,357","57,948,901"
96,Zac Efron - Rewrite The Stars,76,2,10,,"1,813,944","57,833,282"
97,Cardi B - I Like It,61,3,8,,"2,302,950","57,817,590"
98,DJ Snake - Let Me Love You,50,13,2,(x2),"3,194,955","57,525,092"
99,The Chainsmokers - Something Just Like This,60,7,3,(x1),"3,110,055","57,265,728"
100,Rihanna - Work,58,12,1,(x1),"3,556,010","56,257,433"
101,Shawn Mendes - Treat You Better,65,13,5,,"2,218,202","56,204,670"
102,Drake - Passionfruit,63,9,3,(x3),"4,108,968","56,188,860"
103,NEIKED - Sexual,70,7,6,,"2,031,476","54,779,448"
104,Calvin Harris - Giant,44,12,2,(x3),"2,846,784","54,688,356"
105,Years & Years - If You're Over Me,65,4,8,,"2,694,283","54,642,038"
106,The Weeknd - Can't Feel My Face,78,15,2,(x7),"1,781,589","54,588,177"
107,Marshmello - FRIENDS,43,11,2,(x1),"2,778,046","54,438,427"
108,J Hus - Did You See,60,3,7,,"2,429,544","54,217,894"
109,Jack Ü - Where Are Ü Now,79,14,3,(x2),"1,692,757","54,116,410"
110,Jonas Blue - Mama,45,13,4,,"3,197,639","53,847,147"
111,AJ Tracey - Butterflies,80,,23,,"1,526,944","53,765,141"
112,XXXTENTACION - Jocelyn Flores,93,,12,,"1,987,657","53,679,838"
113,Lewis Capaldi - Hold Me While You Wait,35,11,4,,"3,465,059","53,461,115"
114,Dominic Fike - 3 Nights,37,12,2,(x2),"2,703,696","53,410,481"
115,Clean Bandit - Rather Be,124,21,1,(x10),"1,199,728","53,365,255"
116,Jonas Blue - Fast Car,59,12,4,,"2,353,499","53,329,631"
117,Ed Sheeran - Happier,90,3,5,,"4,801,754","53,155,511"
118,Shawn Mendes - There's Nothing Holdin' Me Back,54,9,3,(x1),"3,005,905","53,117,982"
119,Clean Bandit - Solo,48,10,2,(x1),"3,169,795","53,069,734"
120,Ed Sheeran - Beautiful People,27,10,1,(x1),"4,487,252","52,895,841"
121,The Pogues - Fairytale of New York,40,13,3,(x1),"4,094,004","52,526,679"
122,Halsey - Without Me,46,12,3,(x1),"2,316,889","52,065,983"
123,Lil Dicky - Freaky Friday,39,11,2,(x3),"4,297,732","52,008,936"
124,WALK THE MOON - Shut Up and Dance,115,14,5,,"1,451,532","51,891,392"
125,NSG - Options,52,4,8,,"2,100,676","51,721,616"
126,Marshmello - Silence,53,7,3,(x2),"2,333,911","51,685,274"
127,Eminem - River,45,11,1,(x4),"4,120,420","51,588,001"
128,Jason Derulo - Swalla,49,7,5,,"2,600,226","51,198,938"
129,Jess Glynne - I'll Be There,64,5,7,,"2,361,920","50,898,516"
130,Ramz - Barking,40,11,2,(x6),"3,285,104","50,676,299"
131,Sam Smith - Stay With Me,113,29,2,(x2),"957,282","50,634,434"
132,Little Mix - Shout Out to My Ex,70,7,1,(x1),"3,387,823","50,395,698"
133,DNCE - Cake By The Ocean,83,5,7,,"1,827,602","49,566,931"
134,Martin Jensen - Solo Dance,50,3,7,,"2,164,876","49,467,465"
135,MK - 17,57,2,9,,"1,658,664","49,424,608"
136,Macklemore & Ryan Lewis - Can't Hold Us,201,15,2,(x1),"551,422","49,353,196"
137,Jonas Blue - Rise,49,8,3,(x2),"3,043,307","49,203,764"
138,Ariana Grande - One Last Time,101,1,9,,"2,191,922","49,169,700"
139,Liam Payne - Strip That Down,42,12,4,,"3,068,764","48,989,719"
140,Maggie Lindemann - Pretty Girl - Cheat Codes X CADE Remix,49,8,8,,"2,407,074","48,456,555"
141,Lewis Capaldi - Bruises,49,1,9,,"2,203,752","48,243,992"
142,Billie Eilish - when the party's over,63,,14,,"1,674,593","48,210,911"
143,Hailee Steinfeld - Starving,61,5,8,,"1,890,567","48,025,290"
144,Ziv Zaifman - A Million Dreams,71,,25,,"1,142,683","47,990,904"
145,Zedd - The Middle,44,6,8,,"2,384,483","47,908,042"
146,Sigala - Came Here for Love,63,7,7,,"2,016,581","47,860,391"
147,Charlie Puth - Attention,45,7,6,,"2,476,153","47,836,049"
148,Calvin Harris - How Deep Is Your Love,60,14,1,(x3),"1,707,558","47,797,937"
149,Maroon 5 - Girls Like You,51,,11,,"2,201,930","47,628,806"
150,Zara Larsson - Never Forget You,56,14,4,,"1,791,584","47,606,520"
151,Oasis - Don't Look Back in Anger - Remastered,122,,44,,"955,770","47,581,593"
152,Little Mix - Touch,50,9,3,(x1),"2,526,535","47,498,768"
153,Fetty Wap - Trap Queen,81,12,4,,"1,508,622","47,498,090"
154,Billie Eilish - lovely,89,,54,,"767,079","47,146,355"
155,Kendrick Lamar - All The Stars,46,7,2,(x1),"2,846,830","46,548,695"
156,Calum Scott - Dancing On My Own,63,1,10,,"1,721,246","46,477,294"
157,Young T & Bugsey - Strike a Pose,30,8,3,(x1),"2,395,268","46,243,125"
158,Calvin Harris - Feels,39,11,3,(x1),"2,581,516","45,709,172"
159,James Bay - Let It Go,126,,27,,"812,833","45,640,421"
160,Rag'n'Bone Man - Human,59,8,5,,"2,288,933","45,490,928"
161,Tinie Tempah - Girls Like,63,6,6,,"1,869,205","45,253,069"
162,Ariana Grande - Side To Side,54,7,4,,"2,304,261","44,657,232"
163,"Ariana Grande - break up with your girlfriend, i'm bored",38,8,1,(x3),"5,529,501","44,604,395"
164,Lewis Capaldi - Grace,60,1,10,,"2,197,253","44,486,821"
165,Starley - Call On Me - Ryan Riback Extended Remix,46,7,6,,"2,145,760","44,431,115"
166,The Weeknd - The Hills,81,4,7,,"1,283,950","44,336,667"
167,BlocBoy JB - Look Alive,56,3,9,,"1,874,574","44,266,822"
168,Drake - Controlla,55,,13,,"1,452,842","44,182,579"
169,Passenger - Let Her Go,182,18,1,(x1),"593,326","44,163,889"
170,Sam Smith - Dancing With A Stranger,46,7,4,,"2,746,722","44,162,568"
171,Dean Lewis - Be Alright,69,,14,,"1,546,886","44,142,999"
172,Jonas Brothers - Sucker,41,8,4,,"2,368,439","44,113,774"
173,Sia - Chandelier,120,7,8,,"732,802","43,998,343"
174,Twenty One Pilots - Stressed Out,67,3,9,,"1,667,594","43,931,865"
175,Sam Smith - Too Good At Goodbyes,68,3,3,(x2),"2,607,628","43,825,937"
176,Michael Bublé - It's Beginning to Look a Lot Like Christmas,39,9,4,,"3,905,266","43,616,618"
177,Drake - Fake Love,51,7,6,,"1,872,409","43,551,263"
178,Jonas Blue - Perfect Strangers,48,9,3,(x4),"2,621,320","43,405,388"
179,Drake - Hotline Bling,73,12,2,(x2),"2,156,186","43,252,771"
180,Alan Walker - Faded,60,3,9,,"1,737,082","42,819,958"
181,Loren Allred - Never Enough,68,,35,,"1,102,374","42,705,340"
182,Band Aid - Do They Know It's Christmas? - 1984 Version,35,8,4,,"4,185,596","42,685,118"
183,XXXTENTACION - Moonlight,59,,13,,"1,989,694","42,667,634"
184,Toto - Africa,100,,89,,"568,844","42,658,104"
185,Rita Ora - Anywhere,41,7,4,,"2,141,502","42,564,090"
186,ZAYN - PILLOWTALK,55,10,1,(x2),"3,371,419","42,490,984"
187,Imagine Dragons - Thunder,75,,20,,"1,618,990","42,400,167"
188,Calvin Harris - Slide,34,1,9,,"2,183,436","42,341,325"
189,NF - Let You Down,39,10,5,,"1,935,516","42,232,870"
190,Stormzy - Big For Your Boots,56,2,2,(x1),"3,230,733","42,114,271"
191,Twenty One Pilots - Heathens,45,6,4,,"2,142,124","42,098,689"
192,Rita Ora - Your Song,45,1,10,,"1,995,668","42,062,366"
193,JP Cooper - September Song,61,4,8,,"2,103,710","42,056,048"
194,Kygo - It Ain't Me,39,7,6,,"2,345,267","41,992,879"
195,Dynoro - In My Mind,51,3,7,,"2,020,649","41,968,827"
196,Billie Eilish - bury a friend,46,4,3,(x1),"2,743,195","41,955,593"
197,Arctic Monkeys - Fluorescent Adolescent,127,,82,,"495,157","41,929,487"
198,A$AP Rocky - Praise The Lord (Da Shine),51,,14,,"1,652,583","41,601,036"
199,Wiz Khalifa - See You Again,71,11,1,(x2),"2,573,229","41,585,302"
200,"gnash - i hate u, i love u",47,6,8,,"1,703,331","41,506,857"
201,Galantis - No Money,37,11,4,,"2,342,825","41,430,489"
202,Khalid - Love Lies,43,3,10,,"2,106,134","41,148,258"
203,Tiësto - Jackie Chan,39,5,4,,"2,892,791","41,012,921"
204,Future - Mask Off,49,,11,,"1,963,361","40,945,504"
205,James Bay - Hold Back The River,94,8,5,,"1,315,238","40,928,351"
206,Cadet - Advice,62,,22,,"1,426,578","40,849,810"
207,OMI - Cheerleader (Felix Jaehn Remix),41,18,1,(x4),"2,521,329","40,726,761"
208,Avicii - SOS,32,9,6,,"2,945,977","40,724,746"
209,Khalid - Better,58,,14,,"1,593,305","40,630,111"
210,R. Kelly - Ignition - Remix,139,,76,,"450,752","40,549,491"
211,Mr. Probz - Waves - Robin Schulz Radio Edit,98,18,1,(x8),"1,417,645","40,519,486"
212,Hardy Caprio - Best Life,72,,23,,"1,134,882","40,259,431"
213,Tom Walker - Leave a Light On,70,,31,,"1,369,495","40,061,831"
214,Aitch - Taste (Make It Shake),22,12,1,(x4),"2,906,654","39,900,492"
215,Tom Walker - Just You and I,45,6,7,,"2,176,354","39,838,151"
216,Desiigner - Panda,49,8,6,,"2,064,441","39,798,054"
217,Hugh Jackman - The Other Side,64,,34,,"1,101,495","39,762,224"
218,M.O - Bad Vibe,42,,12,,"1,746,464","39,708,606"
219,Lil Tecca - Ransom,30,8,5,,"2,224,868","39,624,369"
220,The Chainsmokers - Paris,34,7,4,,"2,881,465","39,586,495"
221,Logic - 1-800-273-8255,48,6,6,,"1,993,814","39,539,315"
222,Eminem - Lose Yourself,161,,97,,"436,713","39,305,724"
223,Sigala - Lullaby,37,,12,,"2,136,294","39,187,175"
224,Kodak Black - ZEZE,37,8,5,,"2,122,986","38,977,483"
225,Ariana Grande - Into You,62,,15,,"1,499,820","38,743,381"
226,Sia - Cheap Thrills,56,1,5,,"1,954,826","38,647,024"
227,ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),49,4,7,,"2,078,670","38,604,393"
228,Zedd - Stay,37,6,6,,"2,330,646","38,567,016"
229,Jason Derulo - Want to Want Me,72,11,1,(x1),"1,914,244","38,533,279"
230,Yungen - Bestie,43,5,7,,"1,891,732","38,378,954"
231,Kungs - This Girl - Kungs Vs. Cookin' On 3 Burners,28,12,4,,"2,122,803","38,303,031"
232,Ariana Grande - God is a woman,33,4,3,(x1),"2,637,370","38,294,918"
233,Bruno Mars - That's What I Like,40,1,10,,"2,117,996","38,204,520"
234,Ed Sheeran - Take Me Back to London,25,5,4,,"3,586,025","38,015,214"
235,Avicii - Lonely Together,40,6,6,,"1,928,809","37,772,509"
236,Ed Sheeran - Don't,90,16,3,(x1),"825,570","37,722,018"
237,Queen - Bohemian Rhapsody - Remastered 2011,63,,30,,"1,092,131","37,647,658"
238,Clean Bandit - I Miss You,37,6,4,,"1,971,208","37,633,802"
239,Bruno Mars - 24K Magic,44,2,8,,"1,985,216","37,608,417"
240,Coldplay - Adventure of a Lifetime,67,4,6,,"1,315,700","37,492,423"
241,Drake - Nonstop,46,1,2,(x1),"3,693,942","37,470,171"
242,Kygo - Higher Love,27,4,6,,"2,256,581","37,467,948"
243,John Legend - All of Me,110,14,2,(x2),"812,157","37,423,420"
244,Jason Derulo - Tip Toe,36,3,6,,"1,939,328","36,715,741"
245,Martin Garrix - In the Name of Love,41,7,5,,"2,009,370","36,691,599"
246,ZAYN - Dusk Till Dawn,34,11,4,,"2,125,461","36,472,289"
247,Jax Jones - Breathe,39,1,9,,"1,792,401","36,391,769"
248,Banx & Ranx - Answerphone,28,6,7,,"2,532,066","36,383,004"
249,Kygo - Firestone,78,6,8,,"1,176,639","36,335,878"
250,Regard - Ride It,20,11,2,(x3),"2,732,732","36,276,161"
251,Ed Sheeran - What Do I Know?,42,3,7,,"4,513,634","36,120,395"
252,Russ splash - Keisha & Becky - Remix,38,,15,,"1,652,643","36,003,490"
253,Steel Banglez - Fashion Week,40,2,7,,"2,015,361","35,790,496"
254,Childish Gambino - Redbone,78,,37,,"1,135,179","35,705,301"
255,Maroon 5 - Sugar,77,10,5,,"1,294,360","35,687,479"
256,Ed Sheeran - Sing,84,13,1,(x2),"1,183,466","35,683,834"
257,Lost Frequencies - Are You With Me,70,12,1,(x2),"1,786,702","35,644,250"
258,Joel Corry - Sorry,24,10,6,,"2,301,952","35,563,146"
259,Post Malone - Circles,18,12,2,(x1),"2,832,649","35,400,930"
260,Julia Michaels - Issues,43,,14,,"1,937,120","35,345,742"
261,Silk City - Electricity,38,8,5,,"2,289,594","35,210,599"
262,Martin Garrix - Scared to Be Lonely,37,,11,,"1,985,775","35,176,179"
263,Brenda Lee - Rockin' Around The Christmas Tree,23,9,3,(x2),"4,190,608","35,082,076"
264,"G-Eazy - Me, Myself & I",48,1,10,,"1,661,120","35,029,147"
265,The Weeknd - I Feel It Coming,40,3,6,,"2,014,646","34,991,955"
266,Rita Ora - Let You Love Me,34,8,4,,"2,203,691","34,989,981"
267,Avicii - Wake Me Up,115,26,1,(x7),"1,775,048","34,985,002"
268,Maroon 5 - Don't Wanna Know,31,7,6,,"2,157,301","34,971,449"
269,Demi Lovato - Sorry Not Sorry,42,4,9,,"1,792,868","34,961,954"
270,Meek Mill - Going Bad,42,,14,,"1,487,293","34,753,374"
271,CamelPhat - Cola,54,,23,,"1,264,574","34,495,766"
272,Ed Sheeran - Cross Me,27,9,5,,"3,221,762","34,251,769"
273,Mabel - Finders Keepers,38,1,9,,"1,748,966","34,117,209"
274,Ed Sheeran - Supermarket Flowers,61,1,10,,"3,975,329","34,047,553"
275,Sia - Cheap Thrills,52,1,10,,"1,750,091","34,008,174"
276,Dennis Lloyd - Nevermind,41,,31,,"1,249,763","33,656,599"
277,B Young - Jumanji,40,,17,,"1,496,359","33,642,732"
278,Zara Larsson - I Would Like,35,6,4,,"2,221,474","33,540,412"
279,Cheat Codes - Sex,39,7,7,,"1,824,381","33,494,301"
280,Ed Sheeran - South of the Border,25,6,5,,"2,677,232","33,419,868"
281,Years & Years - King,71,6,2,(x1),"1,537,730","33,412,826"
282,Jess Glynne - Hold My Hand,85,7,4,,"1,405,068","33,275,778"
283,Ellie Goulding - Love Me Like You Do,62,7,1,(x3),"2,139,949","33,182,808"
284,Mark Ronson - Nothing Breaks Like a Heart,37,4,6,,"1,780,341","33,171,165"
285,Little Mix - Woman Like Me,30,7,2,(x5),"2,479,834","33,169,856"
286,Martin Solveig - Places,45,,27,,"1,404,742","33,163,268"
287,MIST - So High,26,3,9,,"2,018,092","33,078,993"
288,Ariana Grande - Santa Tell Me,32,5,7,,"3,426,434","33,069,913"
289,Coldplay - Hymn for the Weekend,46,1,10,,"1,740,419","32,933,542"
290,Bebe Rexha - Meant to Be,48,,14,,"1,768,638","32,820,890"
291,Little Mix - Power,39,,12,,"1,838,381","32,675,391"
292,Niall Horan - Slow Hands,35,,13,,"2,047,201","32,645,333"
293,Calvin Harris - My Way,31,5,8,,"2,052,537","32,594,942"
294,Sam Smith - How Do You Sleep?,24,4,7,,"2,149,162","32,562,105"
295,Dave - No Words,34,,15,,"1,515,411","32,426,142"
296,The Vamps - All Night,45,,11,,"1,522,374","32,388,717"
297,EO - German,30,,13,,"1,811,919","32,269,824"
298,Kanye West - I Love It (& Lil Pump),26,6,1,(x1),"3,379,866","32,256,589"
299,Snakehips - All My Friends,45,6,5,,"1,761,457","32,142,576"
300,Mabel - Mad Love,28,,11,,"2,144,115","31,992,477"
301,Hugh Jackman - Come Alive,61,,45,,"924,734","31,977,341"
302,Jax Jones - All Day And Night - Jax Jones & Martin Solveig Present Europa,33,,11,,"2,084,969","31,941,946"
303,Jess Glynne - Don't Be so Hard on Yourself,62,7,4,,"1,303,044","31,834,869"
304,Imagine Dragons - Radioactive,149,10,3,(x2),"503,879","31,728,856"
305,Khalid - Young Dumb & Broke,41,,16,,"1,460,726","31,718,692"
306,"Earth, Wind & Fire - September",97,,59,,"603,819","31,678,123"
307,Big Shaq - Man's Not Hot,28,7,6,,"1,931,089","31,615,002"
308,Hugh Jackman - From Now On,61,,47,,"871,428","31,518,345"
309,A Boogie Wit da Hoodie - Swervin,48,,25,,"1,222,079","31,515,224"
310,MK - Back & Forth,45,,13,,"1,601,176","31,456,624"
311,Post Malone - Goodbyes (Feat. Young Thug),25,2,7,,"2,421,558","31,375,485"
312,David Guetta - 2U,24,9,7,,"2,720,002","31,341,563"
313,Rihanna - Needed Me,56,,32,,"973,698","31,280,830"
314,Andy Williams - It's the Most Wonderful Time of the Year,34,1,7,,"3,502,518","31,225,058"
315,Selena Gomez - Wolves,32,2,8,,"1,810,096","30,916,581"
316,Elton John - Step Into Christmas,29,2,7,,"3,154,333","30,789,110"
317,Stormzy - Shut Up,80,,12,,"1,117,396","30,759,608"
318,Rudimental - Lay It All on Me,45,3,7,,"1,193,698","30,719,957"
319,Chris Brown - No Guidance,29,1,8,,"2,038,167","30,643,027"
320,Ed Sheeran - I See Fire,110,,22,,"528,512","30,521,270"
321,Stefflon Don - Hurtin' Me,35,,13,,"1,637,198","30,298,151"
322,Not3s - My Lover,36,,14,,"1,665,696","30,297,659"
323,Lil Nas X - Old Town Road,27,5,5,,"2,390,163","30,166,547"
324,Anne-Marie - Alarm,40,,16,,"1,377,731","30,161,223"
325,Freya Ridings - Lost Without You,47,,18,,"1,442,680","30,095,097"
326,Robin Schulz - Sugar,65,,19,,"895,561","30,087,642"
327,Diplo - Be Right There,50,1,10,,"1,176,953","30,056,130"
328,Adele - Send My Love (To Your New Lover),41,4,5,,"1,907,911","29,810,997"
329,J Balvin - Mi Gente,31,6,6,,"2,150,664","29,786,921"
330,Ed Sheeran - New Man,31,4,4,,"5,316,880","29,755,748"
331,CNCO - Reggaetón Lento (Remix),31,3,9,,"1,752,220","29,677,999"
332,Lizzo - Truth Hurts,35,,33,,"1,135,185","29,556,736"
333,Bruno Mars - Finesse - Remix; feat. Cardi B,31,5,6,,"1,984,582","29,397,795"
334,Jonas Blue - By Your Side,38,,17,,"1,437,421","29,390,609"
335,Kanye West - Stronger,107,,79,,"397,264","29,360,110"
336,Galantis - Runaway (U & I),79,7,5,,"1,266,185","29,303,706"
337,Sigala - Wish You Well,26,,11,,"1,981,762","29,288,501"
338,Tom Zanetti - You Want Me,49,,22,,"1,308,577","29,266,091"
339,Shawn Mendes - Mercy,43,,18,,"1,304,089","29,180,389"
340,DJ Snake - Middle,40,2,10,,"1,615,388","29,176,183"
341,John Lennon - Happy Xmas (War Is Over) - Remastered,29,1,8,,"3,257,627","29,139,593"
342,Clean Bandit - Tears,30,,11,,"1,705,175","29,139,387"
343,Lilly Wood and The Prick - Prayer in C - Robin Schulz Radio Edit,62,11,1,(x2),"1,207,309","29,117,122"
344,The Kooks - She Moves In Her Own Way,93,,96,,"414,808","28,989,136"
345,Charlie Puth - We Don't Talk Anymore,45,,14,,"1,428,638","28,873,750"
346,"Stormzy - Blinded By Your Grace, Pt. 2",39,,17,,"1,291,538","28,832,353"
347,Dermot Kennedy - Outnumbered,28,,11,,"1,885,811","28,803,289"
348,David Guetta - Flames,31,,15,,"1,891,228","28,784,021"
349,Rae Sremmurd - Black Beatles,27,6,1,(x1),"3,032,307","28,704,156"
350,OneRepublic - Counting Stars,106,20,1,(x4),"569,338","28,679,111"
351,Anne-Marie - Ciao Adios,30,,15,,"1,828,670","28,635,374"
352,Ariana Grande - breathin,29,1,8,,"2,261,197","28,553,795"
353,Camila Cabello - Crying in the Club,31,,13,,"1,736,856","28,410,196"
354,Lauv - i'm so tired...,30,,13,,"1,770,247","28,301,763"
355,Jessie J - Bang Bang,77,8,4,,"1,052,193","28,297,651"
356,Chris Brown - Questions,33,1,10,,"1,675,086","28,297,438"
357,Marshmello - Here With Me,29,,11,,"1,977,418","28,222,447"
358,Lil Wayne - Sucker For Pain,40,,11,,"1,627,916","28,175,097"
359,The Chainsmokers - Roses,50,,24,,"1,202,334","28,157,661"
360,Drake - Don’t Matter To Me,20,4,1,(x1),"4,344,182","28,097,128"
361,Camila Cabello - Never Be the Same,29,1,5,,"2,010,466","28,056,470"
362,Kygo - Stay,39,,13,,"1,191,705","27,913,503"
363,Dua Lipa - Be The One,42,,16,,"1,592,651","27,745,955"
364,Zara Larsson - Ruin My Life,30,2,9,,"1,601,114","27,714,366"
